@RELATION tsla_45

@ATTRIBUTE sma_9 REAL
@ATTRIBUTE sma_22 REAL
@ATTRIBUTE sma_55 REAL
@ATTRIBUTE sma_200 REAL
@ATTRIBUTE MACD_12_26_9 REAL
@ATTRIBUTE MACD_20_80_2 REAL
@ATTRIBUTE MACD_40_80_2 REAL
@ATTRIBUTE MACD_1_68_2 REAL
@ATTRIBUTE MACD_21_81_2 REAL
@ATTRIBUTE rsi_7 REAL
@ATTRIBUTE rsi_14 REAL
@ATTRIBUTE rsi_21 REAL
@ATTRIBUTE rsi_44 REAL
@ATTRIBUTE cci_44 REAL
@ATTRIBUTE adx_44 REAL
@ATTRIBUTE wma_22 REAL
@ATTRIBUTE wma_220 REAL
@ATTRIBUTE vwap REAL
@ATTRIBUTE ema_9 REAL
@ATTRIBUTE ema_22 REAL
@ATTRIBUTE ema_55 REAL
@ATTRIBUTE ema_200 REAL
@ATTRIBUTE trix_10 REAL
@ATTRIBUTE trix_40 REAL
@ATTRIBUTE class {1,0}

@DATA
839.319889,869.364341,891.991195,815.23177,-28.546521,-19.633927,0.065639,-105.387089,-17.669423,14.533867,22.302604,26.772069,36.679928,-309.319162,17.210216,853.665993,844.169719,807.007453,820.700186,856.623367,876.563559,835.511894,-0.462287,0.059526,0
822.482356,863.616359,889.200909,815.238942,-31.532014,-25.062093,-2.429584,-103.034143,-22.926402,14.43166,22.209022,26.68595,36.609509,-263.547911,17.654822,844.985128,843.80382,806.857203,810.467029,849.050414,872.741089,834.855402,-0.568927,0.050294,0
805.61,858.152509,886.496218,815.220656,-33.462724,-29.749748,-4.726758,-99.451054,-27.497208,15.012345,22.50521,26.89539,36.715146,-232.868142,18.11216,836.857515,843.442584,806.695196,802.403383,842.189404,869.077079,834.211555,-0.654481,0.040544,0
791.002211,852.538155,883.587309,815.20666,-35.337427,-34.473691,-7.076709,-105.617105,-32.110044,13.432271,21.193857,25.727548,35.789975,-217.221461,18.570783,828.394688,842.995806,806.629093,794.088707,835.114673,865.211112,833.48139,-0.7243,0.030288,0
778.7972,846.505195,880.679245,815.198145,-36.564255,-38.703294,-9.296854,-104.512431,-36.264096,13.091742,20.91155,25.476941,35.59163,-192.583234,19.009834,820.24484,842.53008,806.527028,787.033945,828.47991,861.411247,832.73844,-0.777268,0.019636,0
769.488656,841.098832,877.853025,815.197465,-36.877012,-42.139631,-11.275376,-98.662191,-39.674747,16.576326,22.50599,26.557407,36.113656,-171.589666,19.440066,812.872214,842.090038,806.464009,781.971156,822.6747,857.850845,832.031789,-0.810385,0.008752,0
767.034222,836.801241,874.94376,815.183067,-36.982589,-45.321155,-13.182126,-99.220291,-42.845883,15.704414,21.931998,26.077498,35.75456,-156.454074,19.845748,805.663628,841.617485,806.338412,777.216945,817.068213,854.29189,831.297145,-0.827837,-0.002306,0
765.031144,831.644132,872.194213,815.160908,-36.374628,-47.783938,-14.853905,-93.067264,-45.338925,20.298245,23.925159,27.395365,36.374939,-141.3994,20.245484,799.122216,841.17534,806.2281,774.088556,812.242717,850.980573,830.603393,-0.828235,-0.013397,0
763.185589,826.130714,869.384033,815.178208,-35.801672,-50.125914,-16.482973,-94.239155,-47.714596,18.90775,23.176561,26.804253,35.955654,-134.830717,20.650286,792.682726,840.696737,806.156439,770.788845,807.490307,847.645195,829.876891,-0.817364,-0.024493,0
761.563689,819.841018,866.541304,815.101208,-35.098739,-52.210807,-18.020951,-93.381643,-49.844206,18.217019,22.806272,26.513985,35.751532,-123.999138,21.020762,786.554838,840.20086,806.038764,767.763076,802.983323,844.360009,829.138415,-0.797971,-0.035545,0
760.452889,813.517818,863.79398,815.022294,-33.83873,-53.654262,-19.33268,-86.910111,-51.364569,24.545604,25.372611,28.151473,36.49228,-111.812282,21.382575,781.311028,839.740368,805.978198,766.117901,799.2054,841.330623,828.445865,-0.768166,-0.04643,0
759.162367,806.618191,861.034073,814.927465,-32.545936,-54.872593,-20.550492,-85.365002,-52.665841,23.996556,25.140924,27.982472,36.381293,-104.353234,21.717873,776.529835,839.271004,805.90597,764.601141,795.668765,838.373605,827.750226,-0.731417,-0.057111,0
759.147622,800.070945,858.284162,814.86709,-30.989607,-55.666032,-21.603434,-80.790156,-53.559293,27.967639,26.687708,28.946149,36.805194,-96.002837,22.044035,772.536714,838.821235,805.816837,763.820372,792.627768,835.599451,827.083033,-0.688101,-0.067511,0
759.440967,793.0989,855.546927,814.833193,-29.356659,-56.181826,-22.53601,-77.712675,-54.182553,29.443366,27.251828,29.293332,36.955677,-91.796031,22.388284,769.178806,838.378422,805.751216,763.347298,789.917092,832.951435,826.430017,-0.640231,-0.077585,0
758.690389,785.548564,852.670407,814.756306,-28.260472,-56.962721,-23.53039,-81.762212,-55.046916,24.524818,25.454285,28.062875,36.200515,-89.114613,22.73314,765.862797,837.876955,805.645855,761.670798,786.877763,830.166198,825.718921,-0.595002,-0.087392,0
758.223322,777.912041,849.751071,814.646133,-27.156823,-57.586159,-24.447894,-80.332526,-55.75589,23.845611,25.188699,27.879836,36.087994,-87.533512,23.074014,763.11914,837.366863,805.564697,760.135939,784.018522,827.445851,825.005265,-0.552368,-0.096908,0
757.4995,771.673882,846.973642,814.519809,-25.897775,-57.925809,-25.244012,-76.97079,-56.190282,26.405413,26.096611,28.417356,36.310488,-79.117596,23.310887,761.132058,836.866751,805.412489,759.120871,781.500442,824.860664,824.309298,-0.510791,-0.106089,0
758.011678,766.834773,844.365998,814.436417,-24.046718,-57.585674,-25.78022,-67.80768,-55.976083,41.485994,32.026347,31.98047,37.796312,-71.91055,23.542363,760.308207,836.431528,805.284484,759.736617,779.822108,822.622769,823.691291,-0.464924,-0.114817,0
758.337233,762.884459,841.676384,814.287362,-22.610368,-57.404761,-26.333578,-69.347214,-55.902098,37.093749,30.692258,31.158928,37.345784,-72.936254,23.805012,759.59127,835.963758,805.129611,759.507293,777.975838,820.335884,823.043517,-0.420589,-0.123134,0
757.565578,761.625473,838.887153,814.110173,-21.705803,-57.533247,-26.959708,-73.161004,-56.111487,30.88445,28.57328,29.82523,36.604318,-72.593809,24.067497,758.6963,835.441953,805.026433,758.124295,775.768574,817.91647,822.34251,-0.383016,-0.131111,0
757.381222,760.592391,836.246833,813.969998,-20.408107,-57.20921,-27.404953,-66.881928,-55.887909,39.191063,32.156643,32.002412,37.510343,-69.05241,24.349469,758.283207,834.959494,804.892919,757.874416,774.125646,815.736414,821.691091,-0.346861,-0.138672,0
755.785967,759.326027,833.360264,813.815109,-19.999214,-57.531945,-28.03879,-75.172862,-56.266463,29.293397,28.401263,29.633126,36.208456,-74.070016,24.639418,757.043868,834.381948,804.789398,755.567533,771.709502,813.257971,820.941329,-0.320688,-0.145954,0
753.852944,758.13515,830.180405,813.66483,-19.633,-57.842445,-28.648026,-75.209988,-56.629259,27.56958,27.651728,29.143457,35.932151,-76.06286,24.968839,755.716196,833.784644,804.613067,753.265586,769.305007,810.786536,820.176319,-0.302185,-0.152962,0
752.4257,756.889023,827.161895,813.566428,-19.276957,-58.117151,-29.225419,-74.912009,-56.954393,26.079994,27.003275,28.721201,35.695561,-72.994544,25.270405,754.32354,833.171024,804.378356,751.036389,766.941058,808.334146,819.399635,-0.289261,-0.159702,0
751.443756,755.753123,824.272644,813.494476,-18.535867,-58.008471,-29.652667,-69.789344,-56.914298,32.60587,29.770403,30.378388,36.367519,-64.415239,25.465459,753.303538,832.585794,804.265296,749.860911,765.046966,806.077891,818.660922,-0.276474,-0.166109,0
751.443867,755.490923,821.68388,813.489866,-16.954054,-57.077564,-29.774779,-58.150897,-56.093831,49.279024,37.97767,35.49704,38.508618,-58.146309,25.656069,753.243406,832.090813,804.135653,750.901049,764.178673,804.25588,818.028093,-0.255486,-0.172041,0
749.992767,755.051141,819.021167,813.501092,-15.993936,-56.539661,-29.994858,-62.215614,-55.635686,42.151868,35.332079,33.934029,37.732119,-60.630011,25.873843,752.691125,831.542519,803.93541,750.548779,762.870937,802.287445,817.342636,-0.234899,-0.177584,0
748.900044,754.461845,816.325813,813.501388,-15.090088,-55.959151,-30.172159,-60.785327,-55.131545,41.704642,35.161814,33.832776,37.681703,-55.910891,26.057137,752.143678,830.991239,803.777025,750.190123,761.643507,800.37559,816.660177,-0.215214,-0.182744,0
749.494233,754.450023,813.934095,813.544188,-13.477311,-54.667368,-30.07906,-50.105151,-53.951228,54.805172,42.285463,38.433419,39.653087,-45.970106,26.166516,752.446126,830.523787,803.644924,751.740099,761.321463,798.860033,816.075897,-0.189206,-0.187399,0
750.019511,754.451268,811.488322,813.65108,-11.767995,-53.140546,-29.868235,-45.096584,-52.541139,59.003741,44.873131,40.171217,40.421711,-46.08378,26.320853,753.068072,830.089322,803.479017,753.712559,761.345893,797.529403,815.533872,-0.157922,-0.191518,0
750.678833,754.209627,809.003993,813.6533,-11.038833,-52.326378,-29.861387,-52.847545,-51.794528,46.444011,39.981119,37.357493,39.123624,-51.006993,26.497085,752.878736,829.570825,803.164763,753.424827,760.557024,795.913135,814.904419,-0.132864,-0.195253,0
752.342111,754.362686,806.637293,813.636374,-9.80302,-51.008458,-29.656384,-44.758083,-50.568272,54.463756,44.660717,40.517374,40.537473,-36.631564,26.520538,753.297664,829.114393,802.82285,754.545322,760.424004,794.595784,814.348428,-0.107259,-0.198523,0
755.703378,754.946041,804.457753,813.753079,-7.658621,-48.784193,-29.109037,-30.503821,-48.480952,65.970527,52.50085,46.141007,43.203059,-15.443007,26.405703,754.863604,828.779478,802.572921,758.110457,761.462873,793.802042,813.930742,-0.072344,-0.201166,0
758.219044,755.367218,802.113433,813.956548,-6.255897,-47.029203,-28.676297,-34.05816,-46.826232,60.031661,49.905838,44.626882,42.535037,-33.330259,26.38572,755.98134,828.403213,802.314197,760.048366,762.013928,792.873398,813.47173,-0.038535,-0.203291,0
757.838822,754.955505,799.48888,814.138202,-6.374753,-46.510032,-28.629581,-48.762949,-46.329774,44.019999,42.035499,39.790721,40.282884,-56.51208,26.398017,755.657199,827.880718,802.13561,758.366613,761.111812,791.400762,812.856485,-0.020882,-0.205154,0
757.7418,754.356027,796.90548,814.343085,-6.664306,-46.180494,-28.633012,-50.62486,-46.011105,41.386781,40.60349,38.869645,39.832662,-63.322205,26.417608,755.075547,827.328466,801.956143,756.34659,759.994829,789.860253,812.213799,-0.016186,-0.206803,0
757.6657,754.042655,794.427749,814.555245,-6.830845,-45.794927,-28.606427,-49.347694,-45.639482,41.223109,40.5176,38.814979,39.806237,-69.213975,26.441648,754.528988,826.775584,801.80791,754.691392,758.957939,788.367765,811.575558,-0.019062,-0.208237,0
756.422156,753.713182,791.795169,814.79326,-6.988978,-45.440303,-28.579166,-49.201493,-45.296658,40.002563,39.907007,38.432703,39.624739,-84.011979,26.499363,753.894679,826.212061,801.638375,753.102734,757.896214,786.881348,810.930508,-0.026773,-0.209472,0
754.214111,753.107245,789.269169,815.020213,-7.433529,-45.374529,-28.640335,-52.64801,-45.225964,35.450844,37.60323,36.984775,38.935813,-116.819551,26.580804,752.852663,825.604446,801.471203,750.828187,756.490456,785.2688,810.241946,-0.040294,-0.210576,0
752.426344,751.924718,787.14984,815.156108,-8.139528,-45.601041,-28.796185,-56.507228,-45.431898,30.996061,35.19719,35.438914,38.185394,-158.919585,26.662039,751.381076,824.948561,801.356337,747.89935,754.724678,783.515772,809.505051,-0.059998,-0.211614,0
750.1193,751.000805,784.663158,815.355224,-8.433985,-45.546956,-28.855986,-52.849724,-45.375456,34.522579,36.821515,36.481977,38.63899,-170.492978,26.748657,750.193179,824.313631,801.213376,745.97226,753.293306,781.899633,808.796184,-0.079382,-0.212537,0
745.928344,750.185355,782.040744,815.354836,-8.856668,-45.646904,-28.963707,-54.824667,-45.465019,31.343795,35.180944,35.440411,38.141956,-184.004036,26.849142,748.771579,823.647937,801.092124,743.708288,751.672357,780.212232,808.058435,-0.099325,-0.213383,0
741.917156,749.041009,779.089216,815.38498,-9.322474,-45.83609,-29.099896,-56.103049,-45.640081,28.860417,33.85927,34.594338,37.736011,-191.221809,26.959797,747.164096,822.957273,800.964158,741.30649,749.93557,778.479627,807.298643,-0.119629,-0.214177,0
739.8858,748.450891,776.08394,815.389195,-9.448912,-45.778272,-29.151251,-52.866834,-45.583854,32.302252,35.321029,35.500079,38.114233,-160.03277,27.03597,745.800304,822.28336,800.778921,739.716672,748.49399,776.868119,806.562909,-0.136363,-0.214876,0
738.212856,747.957809,772.863651,815.37462,-9.452052,-45.630001,-29.167333,-51.47759,-45.442718,32.14425,35.246834,35.454354,38.093195,-172.918268,27.15201,744.475009,821.609282,800.641078,738.415338,747.164947,775.308901,805.833029,-0.149016,-0.215468,0
735.866122,747.268282,769.631165,815.340424,-9.84617,-45.833484,-29.297921,-56.064037,-45.63319,25.977068,32.171741,33.532732,37.201304,-192.974035,27.276815,742.648243,820.879636,800.547239,736.12227,745.407126,773.581797,805.048123,-0.162473,-0.216028,0
733.512056,746.377486,766.189738,815.327072,-10.153508,-46.003216,-29.417231,-55.787246,-45.793302,24.772274,31.518256,33.115664,37.004763,-190.668403,27.411964,740.760696,820.138619,800.475178,734.010116,743.681419,771.866787,804.257212,-0.175384,-0.216556,0
731.7228,745.039536,762.636184,815.320155,-10.273389,-46.040212,-29.490917,-54.106914,-45.829434,24.959047,31.588169,33.156562,37.020742,-176.403473,27.54624,738.95628,819.39907,800.385268,732.333433,742.111443,770.215355,803.474818,-0.185814,-0.217029,0
730.3268,743.87955,759.029275,815.238948,-10.410317,-46.106159,-29.572097,-54.487132,-45.893346,22.954436,30.559384,32.515491,36.727496,-163.058637,27.635717,737.093712,818.642309,800.217902,730.590746,740.503492,768.551235,802.680243,-0.194514,-0.217458,0
729.185467,742.93575,756.041853,815.167715,-10.050204,-45.747507,-29.506476,-48.662617,-45.557458,35.794179,35.465556,35.367674,37.824863,-133.325948,27.723157,735.712177,817.926173,800.139736,730.070977,739.415527,767.102687,801.937076,-0.196859,-0.217761,0
728.456667,741.579077,753.486093,815.096693,-9.645451,-45.3163,-29.407618,-47.153742,-45.1518,36.076278,35.578551,35.433914,37.850406,-120.050231,27.783965,734.421521,817.211456,800.03196,729.675422,738.430977,765.709491,801.202311,-0.194264,-0.217931,0
728.205222,740.116982,751.3759,815.051177,-9.111276,-44.734478,-29.24813,-44.482798,-44.602558,40.066422,37.142034,36.340145,38.19471,-106.220519,27.82551,733.365627,816.509871,799.903664,729.627597,737.648831,764.41402,800.488221,-0.186938,-0.217943,0
727.803289,739.092714,750.456809,814.931752,-8.564703,-44.094445,-29.057624,-42.898544,-43.996327,41.017849,37.509465,36.551104,38.273791,-98.065076,27.850933,732.463281,815.812391,799.72961,729.650078,736.961107,763.175662,799.784259,-0.176283,-0.21779,0
727.279956,737.705109,749.527669,814.887352,-8.137791,-43.513453,-28.875757,-42.859166,-43.443581,38.188984,36.574208,36.040245,38.070383,-110.132764,27.918065,731.542175,815.104482,799.580778,729.420062,736.225358,761.937246,799.074962,-0.164674,-0.217492,0
726.892811,735.482141,748.605227,814.834084,-8.112174,-43.253602,-28.793526,-46.50525,-43.191888,28.931069,32.995505,34.018019,37.248421,-119.104679,27.984143,730.303966,814.350957,799.434783,728.22919,735.115823,760.563262,798.322632,-0.156657,-0.217117,0
726.782644,733.517141,747.774553,814.836139,-7.911564,-42.844686,-28.655955,-44.08498,-42.799432,33.002734,34.501736,34.857972,37.550902,-103.791645,28.012701,729.355084,813.60709,799.246337,727.497352,734.198795,759.277788,797.588774,-0.149485,-0.216642,0
726.826344,732.352614,746.983382,814.84038,-7.548562,-42.280804,-28.458881,-41.399184,-42.260004,38.306728,36.509626,35.979049,37.952543,-105.652365,28.062624,728.703158,812.875634,799.102786,727.201881,733.487595,758.09001,796.876647,-0.14133,-0.216038,0
726.720789,731.189136,746.120131,814.84858,-7.445372,-41.920129,-28.322471,-43.452106,-41.910711,31.683776,33.934538,34.540314,37.384424,-117.252168,28.13645,727.861192,812.113023,798.967461,726.295505,732.546935,756.82501,796.138273,-0.135235,-0.215354,0
725.781689,729.892291,745.369404,814.844255,-7.529363,-41.724094,-28.237205,-45.2319,-41.716193,26.746043,31.696543,33.239288,36.857218,-121.634571,28.23013,726.848224,811.321119,798.784233,724.944404,731.415897,755.493402,795.376101,-0.132561,-0.214625,0
725.152311,728.786868,744.707838,814.863785,-7.278919,-41.249197,-28.054501,-41.115764,-41.259014,37.087724,35.878299,35.585253,37.686694,-103.82341,28.310263,726.199225,810.554403,798.660148,724.441283,730.63441,754.312524,794.650257,-0.128851,-0.2138,0
724.087411,727.792423,743.946605,814.860362,-7.205291,-40.914908,-27.913279,-42.425918,-40.933443,32.421979,33.895189,34.453966,37.240438,-99.69143,28.338325,725.422297,809.763818,798.46148,723.523467,729.696827,753.081798,793.905998,-0.12624,-0.212911,0
723.698089,727.340245,743.365442,814.871972,-6.556238,-40.073347,-27.594859,-34.997322,-40.129277,50.171893,42.353611,39.450359,39.068687,-89.61185,28.396273,725.286964,809.030124,798.175048,724.065993,729.395894,752.123023,793.232666,-0.118471,-0.211858,0
722.390167,726.361373,742.550055,814.834093,-6.73143,-39.907216,-27.495239,-43.21473,-39.95949,34.671787,35.172407,35.257237,37.40885,-116.784812,28.452903,724.364221,808.21074,797.994197,722.598535,728.294399,750.85894,792.471432,-0.115646,-0.210786,0
721.521389,725.497477,741.787449,814.784129,-6.87829,-39.743106,-27.395766,-43.012767,-39.792275,33.332424,34.459963,34.816038,37.224775,-123.647153,28.557605,723.432511,807.381932,797.734443,721.208168,727.194599,749.60136,791.707007,-0.115992,-0.209696,0
719.9858,724.545223,740.970898,814.692853,-7.305611,-39.850301,-27.388449,-46.521078,-39.88148,27.78142,31.377921,32.866015,36.395815,-138.138593,28.665896,722.150095,806.509502,797.513122,719.116474,725.764608,748.213801,790.901462,-0.121401,-0.208649,0
718.3129,723.527336,740.087747,814.628523,-7.540065,-39.83607,-27.343513,-44.96465,-39.857921,28.377678,31.664355,33.037878,36.459115,-137.378712,28.80492,720.969111,805.640053,797.127999,717.485959,724.47759,746.883447,790.106063,-0.12824,-0.20762,0
716.837667,722.444741,739.194271,814.565428,-7.763148,-39.840665,-27.306734,-45.18679,-39.85315,26.540928,30.658734,32.400565,36.188961,-123.857765,28.86168,719.740029,804.757326,796.584943,715.867347,723.165878,745.544499,789.302947,-0.135819,-0.206614,0
716.474356,721.959295,738.386505,814.559979,-7.300844,-39.265861,-27.074055,-37.19907,-39.303082,44.509878,39.648644,37.894874,38.237899,-62.34266,28.643745,719.203113,803.937613,796.043993,715.947918,722.566253,744.498988,788.576253,-0.136666,-0.205514,0
717.702711,722.319409,737.877942,814.643223,-5.482258,-37.451928,-26.410916,-19.405987,-37.583029,67.353489,55.218489,48.805621,42.928922,-35.829608,28.451452,720.205261,803.274122,795.615674,719.455134,723.515623,744.105596,788.028071,-0.118665,-0.204065,0
716.952533,721.750041,737.116775,814.597311,-5.620991,-37.201185,-26.254908,-38.636072,-37.33003,43.255449,41.601777,40.07238,39.312829,-110.311924,28.349715,719.403625,802.426428,795.010326,718.184228,722.609969,742.998275,787.282524,-0.108041,-0.2026,0
714.431856,720.837768,736.199565,814.481425,-6.427498,-37.566207,-26.308617,-46.789956,-37.658164,36.300685,37.018992,36.83685,37.787541,-160.848766,28.310562,717.821013,801.493502,794.705638,715.257382,720.95258,741.589408,786.449365,-0.109681,-0.201251,0
712.242,719.429955,735.144282,814.35208,-7.507042,-38.260642,-26.484059,-51.77445,-38.300061,32.249027,34.254701,34.822889,36.78942,-175.642994,28.288722,715.749903,800.503074,794.250752,711.609906,718.871486,739.997643,785.55952,-0.122707,-0.200085,0
709.984156,717.940541,733.9284,814.197011,-8.402413,-38.902953,-26.655728,-51.918543,-38.897124,31.216116,33.558242,34.313081,36.533409,-177.894075,28.28962,713.653915,799.499026,793.817393,708.353144,716.824061,738.402231,784.661675,-0.141565,-0.19909,0
708.439744,716.459345,732.805855,814.112895,-8.886597,-39.270754,-26.746176,-48.933929,-39.239056,33.409035,34.835327,35.207088,36.937182,-187.077447,28.352768,711.819955,798.511166,793.224256,706.052516,715.087186,736.918223,783.787927,-0.159917,-0.198206,0
705.4733,714.392341,731.563556,813.953575,-10.168531,-40.39073,-27.101013,-59.734898,-40.292397,25.68187,29.772201,31.498405,35.053738,-237.295921,28.502465,709.020525,797.411091,791.97538,701.695192,712.407074,735.037783,782.797658,-0.185994,-0.19759,0
698.927422,710.845977,729.629104,813.608069,-13.752186,-43.667525,-28.211438,-90.81005,-43.384683,15.021463,20.994498,24.299023,30.748597,-350.206989,28.803323,703.46293,796.007311,791.52282,691.452154,707.022111,732.017862,781.481065,-0.241283,-0.197692,0
691.879622,707.635718,727.929104,813.185819,-16.21491,-46.289864,-29.150785,-85.88628,-45.874106,17.747093,22.700142,25.544352,31.350913,-311.390148,29.110861,698.418932,794.62792,791.145077,683.729723,702.310624,729.190081,780.201054,-0.304673,-0.198361,0
682.368067,704.149809,726.180416,812.675219,-18.35528,-48.844933,-30.10662,-88.213055,-48.310236,16.477646,21.647752,24.651461,30.775564,-281.895442,29.415594,693.222783,793.206617,790.79683,676.559779,697.577526,726.286149,778.884427,-0.369693,-0.19957,0
675.129111,700.601173,724.468242,812.156569,-19.817446,-50.979782,-30.95543,-85.588184,-50.35911,16.573896,21.70264,24.690381,30.793896,-253.447025,29.729368,688.335843,791.788956,790.543187,670.837823,693.262089,723.48843,777.581597,-0.428096,-0.201219,0
668.563556,697.046173,722.637351,811.581659,-21.015583,-52.989947,-31.789686,-86.496207,-52.296783,15.552676,20.919802,24.041753,30.383626,-231.806973,30.038519,683.454002,790.342693,790.46873,665.562258,689.018429,720.665986,776.257004,-0.478582,-0.203272,1
662.691056,693.62015,720.621095,811.017346,-21.738134,-54.659786,-32.532409,-84.273093,-53.918839,15.461425,20.85226,23.986426,30.348968,-207.501816,30.338741,678.855857,788.896829,790.396926,661.283307,685.118348,717.933897,774.94268,-0.518112,-0.205646,0
657.089744,690.096764,718.726087,810.428218,-21.996933,-55.952069,-33.164283,-81.105241,-55.18824,16.884358,21.545174,24.451454,30.555812,-184.819459,30.622335,674.620565,787.460865,790.31928,658.009505,681.622344,715.326054,773.648866,-0.544787,-0.208252,0
651.2353,686.656209,716.824351,809.872427,-22.009191,-57.014047,-33.72872,-79.4868,-56.2419,16.562556,21.342966,24.294188,30.462362,-168.867006,30.904235,670.626064,786.021324,790.235394,655.239604,678.364749,712.78441,772.360419,-0.55973,-0.211033,0
